Start,Destination,Distance_KM,Num_Signals,Total_Signal_Wait,Queue_Length,Time_Car,Time_Bike,Time_Cycle,Time_Bus,Time_Metro,Expense_Car,Expense_Bike,Expense_Cycle,Expense_Bus,Expense_Metro,Pollution_Car,Pollution_Bike,Pollution_Cycle,Pollution_Bus,Pollution_Metro,Rush_Car,Rush_Bike,Rush_Cycle,Rush_Bus,Rush_Metro,Pollution_Exposure_Car,Pollution_Exposure_Bike,Pollution_Exposure_Cycle,Pollution_Exposure_Bus,Pollution_Exposure_Metro,Physical_Activity
Saket,Kashmere Gate,35.62757650738416,4,430,5,43.72044944799074,34.976359558392595,65.5806741719861,51.06453933758888,27,203.4456451694114,95.22293843374179,0,18,30,402.03089377895583,334.3665339649427,0,180.1413755327212,81.2918244898289,0.05,0.04000000000000001,0,0,0.2003013970046901,179,214.79999999999998,268.5,275,101,1
Kalkaji,AIIMS,29.779312276487616,7,580,14,52.44762373650084,41.95809898920067,78.67143560475125,59.937148483801,35,253.23863452244981,68.47203751365808,0,25,25,323.02285592533184,185.47045018696505,0,115.7764892157265,76.94690231367285,0.14,0.11200000000000002,0,0,0.5625494964240891,202,242.39999999999998,303.0,190,103,1
Moti Nagar,Tughlakabad,38.213400521141196,6,668,46,77.8617608830979,62.289408706478326,116.79264132464685,86.43411305971748,44,309.5543329233363,101.88527952747656,0,26,39,455.862664526172,351.10925744018147,0,126.29702353952732,93.500998755743,0.46,0.36800000000000005,0,0,0.250792354466495,195,234.0,292.5,288,71,1
Tughlakabad,Shahdara,25.55834437239284,6,425,12,34.18864045948884,27.35091236759107,51.282960689233256,38.42636855138661,21,166.91568440019614,58.99292633495009,0,26,39,305.3560841328947,129.51678145798962,0,80.44282124849285,64.0026996991125,0.12,0.096,0,0,0.7791900620020931,306,367.2,459.0,131,74,1
Sarojini Nagar,Mayur Vihar,34.788104517504856,6,627,17,50.71517622125163,40.57214097700131,76.07276433187745,57.65821146550196,22,234.2170431334218,113.78956748713473,0,14,22,350.7237123681224,339.95945880193807,0,264.26381774926,94.05253384937795,0.17,0.136,0,0,0.3240407494530869,355,426.0,532.5,195,60,1
Sarojini Nagar,Lajpat Nagar,5.144148015868887,7,789,23,21.54812873235104,17.23850298588083,32.322193098526554,20.857754478821246,25,42.45120555561744,19.731710156274243,0,37,20,72.56762783927046,38.398841613004116,0,40.60402703546667,11.87463410444124,0.23,0.18400000000000002,0,0,0.7280728193478583,241,289.2,361.5,298,74,1
Rajouri Garden,Okhla,22.314953504420373,3,227,30,40.37403630518272,32.29922904414618,60.56105445777408,44.248843566219264,45,197.9608906795705,65.47596652665484,0,31,21,228.65055826147596,221.22789462990193,0,112.95354302828265,32.66000891860393,0.3,0.24,0,0,0.7674337123699986,268,321.59999999999997,402.0,186,98,1
Connaught Place,Lajpat Nagar,23.27488474148398,9,945,48,81.76917925435684,65.41534340348548,122.65376888153526,90.32301510522821,31,156.92582780516426,82.86701259230563,0,14,29,305.2527220558724,199.1332315851758,0,135.4887987791341,39.76200588419343,0.48,0.384,0,0,0.691087796491308,338,405.59999999999997,507.0,221,148,1
Nehru Place,Laxmi Nagar,29.158832892951423,9,779,21,54.26691076418652,43.41352861134922,81.40036614627978,60.32029291702382,41,247.36594249969332,95.08841848793715,0,17,28,411.5959147358739,222.047839127534,0,90.36531629862336,81.55469479792237,0.21,0.168,0,0,0.400628686857409,175,210.0,262.5,276,146,1
Tilak Nagar,Kalkaji,7.67266910121195,8,891,2,26.475842431417227,21.180673945133783,39.713763647125845,28.971010917700674,34,42.987408160998854,18.035239259658592,0,34,37,107.11071052695054,47.90128433299745,0,24.23511423671146,13.44425326812,0.02,0.016,0,0,0.6506443011608056,161,193.2,241.5,273,109,1
Uttam Nagar,Kashmere Gate,17.43525871536351,2,313,31,46.277759601001875,37.0222076808015,69.4166394015028,50.93331152120225,41,156.54319983031317,56.94838634205738,0,37,38,191.4415366691167,100.72558245488736,0,79.23810139496179,21.6240800995326,0.31,0.248,0,0,0.589917455291786,344,412.8,516.0,232,126,1
Tilak Nagar,AIIMS,7.268457192212273,6,430,100,37.41743794969216,29.933950359753727,56.126156924538236,31.50092553963059,30,44.339038594972884,25.932844420971712,0,40,22,76.54432859958656,37.310513026351344,0,57.3756150668303,8.47732695004671,1.0,0.8,0,0,0.673255176972714,316,379.2,474.0,114,96,1
Kashmere Gate,Rohini,19.38637350267311,3,236,21,35.83678616186682,28.669428929493456,53.755179242800224,40.00414339424018,44,165.8796637183059,39.80849790723188,0,38,48,208.8033915634424,134.91861181957492,0,68.73586818557062,47.28088051341282,0.21,0.168,0,0,0.6050602653468117,365,438.0,547.5,222,133,1
Nehru Place,Tughlakabad,22.436425758761562,3,269,76,43.72071577269978,34.97657261815983,65.58107365904968,43.264858927239736,43,140.0664447322758,80.90162564410822,0,26,35,304.2253030372181,213.2981464247718,0,73.4575641010438,43.19464476369677,0.76,0.6080000000000001,0,0,0.29711951125106695,355,426.0,532.5,142,146,1
Kalkaji,Rohini,27.947331755341608,7,868,37,48.811631869598216,39.049305495678574,73.21744780439732,52.17395824351785,29,227.01067506055713,101.63832851449673,0,11,50,403.83751089364813,213.77420743912242,0,85.34727124042234,38.44291757402719,0.37,0.296,0,0,0.5910854321140042,192,230.39999999999998,288.0,115,90,1
Chandni Chowk,Nehru Place,30.54060928542245,10,903,48,61.43266792258849,49.146134338070794,92.14900188388273,65.91920150710618,31,173.49282044313287,72.69288480345318,0,16,43,365.8864026171508,189.13070095410404,0,117.23968229493973,51.597675030629944,0.48,0.384,0,0,0.2530555499012618,187,224.4,280.5,127,99,1
Mayur Vihar,Greater Kailash,5.169174503214959,5,440,27,14.837080916436754,11.869664733149405,22.25562137465513,14.004497099724105,32,29.05033171670058,20.120742354852194,0,20,50,70.69875082092099,37.36817346931172,0,23.27317187212485,15.317348284718125,0.27,0.21600000000000003,0,0,0.2751169669018872,247,296.4,370.5,190,110,0
Janakpuri,Kashmere Gate,35.052008464397346,10,695,30,65.1355943267595,52.10847546140761,97.70339149013925,72.3627131921114,36,248.34068147150577,89.38496168912388,0,40,47,481.48005819555965,335.3468839321607,0,206.5006707501084,85.9423683908464,0.3,0.24,0,0,0.25097544417645445,239,286.8,358.5,290,54,1
Shahdara,Kalkaji,29.8308478184635,10,728,75,52.994489882069615,42.39559190565569,79.49173482310442,52.793387858483534,22,197.57185926058335,108.89318485298395,0,25,25,328.5465048016826,213.4065076359794,0,155.88968444824363,59.575392672361744,0.75,0.6000000000000001,0,0,0.7195202105713854,185,222.0,277.5,270,116,1
Sarojini Nagar,Greater Kailash,10.024571030087063,4,320,21,23.223907726070877,18.5791261808567,34.835861589106315,24.46868927128505,43,74.36893345130787,25.968878530894813,0,16,50,136.6639089577862,90.9518533577975,0,59.562047357419615,19.937015404210893,0.21,0.168,0,0,0.6652707653364996,384,460.79999999999995,576.0,113,83,1
Kalkaji,Sarojini Nagar,7.366706036523157,10,1064,60,41.260172141903496,33.0081377135228,61.890258212855244,38.9122065702842,35,62.18360417286343,27.04677219359726,0,36,50,80.49209812763392,46.345434580647236,0,31.765076851595193,12.319408297489959,0.6,0.48,0,0,0.6928949494040919,180,216.0,270.0,193,77,1
Kashmere Gate,Tughlakabad,24.84899824315846,8,726,32,56.36587785640857,45.092702285126855,84.54881678461285,61.63905342769028,37,219.8990892511579,62.208615601768166,0,37,22,341.81469906734435,198.09171333482217,0,142.3952476391975,61.07813255837739,0.32,0.256,0,0,0.5983491053599073,381,457.2,571.5,213,114,1
Rajouri Garden,Connaught Place,8.082335084301222,5,374,65,22.066214342348886,17.65297147387911,33.09932151352333,18.079457210818667,44,73.57778877755533,16.32842404110791,0,23,43,106.08102817323665,59.829905866332524,0,49.25831439345407,10.741781326426874,0.65,0.52,0,0,0.526064669984726,242,290.4,363.0,142,116,1
Janakpuri,Rajouri Garden,31.151587128180946,4,414,9,53.53953634675033,42.831629077400265,80.3093045201255,63.047443616100395,30,258.69904662130807,84.19703287183852,0,26,30,462.093901828577,248.45180129438626,0,144.23998118816493,62.891175399325775,0.09,0.072,0,0,0.36368771234554453,183,219.6,274.5,208,138,1
Vasant Kunj,Lajpat Nagar,13.06768506922823,8,670,49,46.71246666903535,37.36997333522828,70.06870000355303,49.054960002842414,37,97.36158183254715,43.194655713969915,0,11,41,158.3833166760632,82.76618567636089,0,56.3697436379681,37.920668316291504,0.49,0.392,0,0,0.7713717558768891,272,326.4,408.0,181,135,1
Karol Bagh,Kalkaji,26.045935366961462,6,648,54,56.97744817157714,45.58195853726171,85.46617225736571,60.37293780589256,24,176.8149518475885,58.551165976173934,0,28,25,361.98742977740864,221.00268606713084,0,102.93207194740742,34.926225956239406,0.54,0.43200000000000005,0,0,0.29874334467732755,225,270.0,337.5,256,134,1
Mayur Vihar,Rajouri Garden,23.000744114598245,7,693,38,46.642126472066145,37.313701177652916,69.96318970809922,50.17055176647937,29,214.60293611854073,76.76041119394355,0,19,47,288.1717254722392,167.6960161238623,0,115.48448518035242,42.81780618597147,0.38,0.30400000000000005,0,0,0.6365660082382885,308,369.59999999999997,462.0,112,122,1
Moti Nagar,Kalkaji,27.333008697725063,5,470,0,56.84636669927943,45.47709335942355,85.26955004891914,66.8156400391353,21,140.3129553319005,78.97576279676508,0,33,22,407.2968891424999,231.12145112017396,0,161.28838813402535,50.75068845142505,0.0,0.0,0,0,0.36101522804327485,249,298.8,373.5,164,53,1
Tilak Nagar,Okhla,11.412126108095322,4,327,43,31.95802991199053,25.566423929592425,47.93704486798579,32.54963589438863,27,94.75863379104457,43.13455500587477,0,18,47,128.98175848046574,71.41498539717593,0,90.96275383572909,12.47961517896776,0.43,0.34400000000000003,0,0,0.7345969710795945,376,451.2,564.0,191,60,1
Kalkaji,Nehru Place,21.920811663846784,5,429,86,49.61464249141708,39.69171399313367,74.42196373712562,48.53757098970049,28,112.39010068917733,83.1960372115457,0,18,40,307.805025002503,132.09867825231862,0,172.4150572339405,38.968641761071495,0.86,0.6880000000000001,0,0,0.2099106388656078,171,205.2,256.5,244,104,1
Okhla,Sarojini Nagar,38.954645579025595,10,880,62,75.23031316232075,60.184250529856605,112.84546974348113,80.2763757947849,32,202.9810187660894,154.9065959739658,0,29,45,566.7009938062719,264.83609083001863,0,125.84402180530091,66.59422120124822,0.62,0.496,0,0,0.5578778249000493,365,438.0,547.5,130,58,1
Lajpat Nagar,Mayur Vihar,14.674726789761394,4,246,42,31.992089433734403,25.593671546987522,47.9881341506016,32.79050732048128,22,79.47614655064302,47.36405639289515,0,34,41,200.0653325778292,94.63907666683691,0,87.43473738694749,17.49742008897098,0.42,0.336,0,0,0.7349361931756391,289,346.8,433.5,274,113,1
Mayur Vihar,Lajpat Nagar,35.866840933333535,10,849,10,60.40569013611536,48.32455210889229,90.60853520417304,68.48682816333843,30,332.62021037249906,136.8527715732824,0,26,26,493.83264323759596,354.8432936277601,0,144.256394283387,60.51708203259231,0.1,0.08000000000000002,0,0,0.577509875456106,152,182.4,228.0,253,52,1
AIIMS,Chandni Chowk,27.878309519093346,8,851,53,52.627422029367146,42.10193762349372,78.94113304405072,54.35290643524058,30,264.0125772696951,72.20744229992731,0,25,35,323.4767906904041,202.75348232708043,0,214.22281130797705,72.17780230817293,0.53,0.42400000000000004,0,0,0.679345837158619,329,394.8,493.5,250,73,1
Mayur Vihar,Saket,17.18475408881349,10,940,93,56.39571851387767,45.11657481110214,84.5935777708165,53.8748622166532,41,118.771431817898,61.580328261942256,0,29,26,190.65879897748812,109.90953372590278,0,74.11869694961423,32.931895206200416,0.93,0.7440000000000001,0,0,0.7023351349757863,240,288.0,360.0,133,86,1
AIIMS,Moti Nagar,32.962456409668135,6,559,60,54.976986939540936,43.98158955163275,82.4654804093114,56.97238432744912,36,266.38899280799626,77.73417212541891,0,21,45,422.29009646379023,312.73064811543304,0,180.36787844181794,45.44055155786141,0.6,0.48,0,0,0.49909117486576643,373,447.59999999999997,559.5,152,113,1
Saket,Rajouri Garden,11.387963118869092,10,1035,80,44.75170741665146,35.80136593332117,67.12756112497719,40.702048899981754,26,81.13317392159595,33.84431456996577,0,39,34,126.87582478491233,109.41388537190183,0,83.20239898281106,17.27698810001088,0.8,0.6400000000000001,0,0,0.5891866268043545,172,206.4,258.0,147,117,1
Tilak Nagar,Chandni Chowk,29.13000340102562,2,245,32,58.7465204235011,46.99721633880088,88.11978063525166,66.09582450820132,34,184.3829481989834,80.659982940247,0,19,27,325.82584041823714,230.4286984212778,0,151.42748263458273,37.04878562526129,0.32,0.256,0,0,0.3347519914430416,272,326.4,408.0,209,53,1
Lajpat Nagar,Kalkaji,15.385404458305066,4,226,50,27.761342934008137,22.20907434720651,41.642014401012204,26.713611520809764,29,119.72641964048589,57.700674208474105,0,35,32,218.886306093769,123.40492954241645,0,57.55570464593069,16.607486492952052,0.5,0.4,0,0,0.4372671623552141,212,254.39999999999998,318.0,281,72,1
Greater Kailash,Vasant Kunj,36.0267457123053,10,795,60,94.27673080820739,75.42138464656591,141.41509621231108,103.33207696984887,30,235.25562351285276,95.35314916470237,0,40,42,385.8082701030119,254.75482558063817,0,177.6647659817713,49.32439068203757,0.6,0.48,0,0,0.48816109318990014,177,212.4,265.5,295,115,1
Janakpuri,Nehru Place,12.619778639860288,8,869,69,34.17843075635602,27.342744605084818,51.26764613453403,31.014116907627226,24,103.05960028918628,30.958040124375035,0,24,45,147.01781398086263,76.40090676939037,0,60.879218786996,15.01189739235513,0.69,0.5519999999999999,0,0,0.4739649512870001,337,404.4,505.5,184,146,1
Connaught Place,Sarojini Nagar,16.453954648812385,3,236,28,25.332215111751594,20.265772089401278,37.99832266762739,27.39865813410191,25,159.1467476009941,37.247424605030574,0,13,24,218.9150755882023,108.96896935112744,0,81.67893600719334,31.152417843690312,0.28,0.22400000000000003,0,0,0.2140774021152384,277,332.4,415.5,233,101,1
Tughlakabad,Rohini,30.003577743138667,5,643,76,50.21891885210115,40.17513508168092,75.32837827815172,49.862702622521375,21,288.9271191008518,114.37546477081213,0,28,24,315.9707458759751,157.508787063524,0,167.68911027800462,80.9137606514174,0.76,0.6080000000000001,0,0,0.3129308034974672,396,475.2,594.0,146,95,1
Karol Bagh,Janakpuri,35.20414341804871,7,701,24,102.72386380962563,82.17909104770051,154.08579571443843,118.66863657155075,25,305.4756510508818,100.03109252672701,0,39,24,395.56073907660243,242.28858062517176,0,281.2409738830613,96.12115998013994,0.24,0.192,0,0,0.6535347023361996,216,259.2,324.0,227,144,1
Janakpuri,Tilak Nagar,13.028251965755155,8,565,66,29.99154775887144,23.993238207097153,44.987321638307165,26.98985731064573,30,90.11933491104249,42.09045046680625,0,34,26,174.0284895182765,126.30780943857171,0,102.36142684496494,38.65988447010953,0.66,0.528,0,0,0.7378155919252147,191,229.2,286.5,300,78,1
Dwarka,Greater Kailash,32.98683939454205,10,882,98,68.0835013102447,54.46680104819576,102.12525196536706,68.10020157229363,45,271.31358630244273,71.47710247683537,0,29,50,482.9750520783703,316.1266616990584,0,166.03824998073281,56.599920629179984,0.98,0.784,0,0,0.45601927009305254,344,412.8,516.0,133,72,1
Saket,Lajpat Nagar,19.84385159025838,9,858,70,41.17741675492549,32.94193340394039,61.76612513238823,38.21290010591059,41,184.45699220503826,78.21672255423431,0,21,26,250.8196633843233,186.66936974469922,0,117.11485680845188,52.42242309649878,0.7,0.5599999999999999,0,0,0.628663119616073,381,457.2,571.5,183,91,1
Kalkaji,Mayur Vihar,16.817959344218053,6,447,63,33.23067610683978,26.584540885471824,49.84601416025967,31.27681132820774,36,148.4381436727143,67.10745747432027,0,11,42,249.569601862276,129.88239063524435,0,102.98221288116157,42.91174957823219,0.63,0.504,0,0,0.253203425503592,384,460.79999999999995,576.0,297,85,1
Janakpuri,AIIMS,13.719575046143937,5,473,92,31.681395901400734,25.34511672112059,47.5220938521011,25.81767508168088,42,103.83139165686464,46.513294080550985,0,40,28,180.676561378265,93.84024113847563,0,50.191007720543574,17.190883817099294,0.92,0.7360000000000001,0,0,0.5186123138385157,370,444.0,555.0,182,87,1
Connaught Place,Moti Nagar,38.742967595572566,5,628,53,124.26311220791182,99.41048976632946,186.39466831186772,141.1157346494942,32,243.18267154230537,141.22969644879245,0,10,24,558.4091506231343,335.285821716353,0,204.3756297710866,103.65309589461442,0.53,0.42400000000000004,0,0,0.5434686105147988,256,307.2,384.0,113,125,1
Uttam Nagar,Connaught Place,16.44523026973198,4,433,11,42.314460563089135,33.85156845047131,63.4716908446337,48.17735267570696,27,164.3334068688275,34.49322353462321,0,22,23,242.17810240003612,122.58830243911794,0,103.68791608809492,36.50832488186518,0.11,0.08800000000000001,0,0,0.5904619626922031,297,356.4,445.5,230,88,1
Uttam Nagar,Tilak Nagar,25.053615686457764,3,203,16,50.94572545709923,40.75658036567938,76.41858818564884,59.33487054851907,30,194.25359900297013,53.17717440708906,0,10,27,322.0269587182586,234.52383432707043,0,92.4658925133066,28.719428086070252,0.16,0.128,0,0,0.4179455253913099,285,342.0,427.5,236,143,1
Vasant Kunj,AIIMS,14.962060236781813,3,163,57,38.093776581116785,30.475021264893428,57.14066487167518,39.31253189734014,22,126.75206674799651,54.695637433888656,0,26,31,150.2359710626673,93.14963827513523,0,100.0569650983973,40.16669909666632,0.57,0.45599999999999996,0,0,0.5010291090737394,389,466.79999999999995,583.5,117,136,1
Mayur Vihar,Uttam Nagar,30.196579299534537,9,785,83,94.19026266479389,75.35221013183512,141.28539399719085,100.82831519775267,38,255.78948912956994,117.62211718157353,0,22,23,447.58386144027736,263.76990476416296,0,204.20187968829657,73.09859002342606,0.83,0.664,0,0,0.43050247321928986,358,429.59999999999997,537.0,210,82,1
Tughlakabad,Shahdara,14.978385517915523,10,1080,1,38.393322807412,30.7146582459296,57.589984211117994,42.471987368894396,37,143.77867351031085,51.341974006690236,0,21,46,187.13357002732204,118.51015651630699,0,68.59735678413995,19.823217363176752,0.01,0.008,0,0,0.6868707348332533,176,211.2,264.0,203,52,1
Dwarka,AIIMS,17.2698806407127,4,347,56,57.920185462093634,46.33614836967491,86.88027819314046,62.50422255451236,29,112.97861353441421,63.984301016933955,0,39,45,253.18674870589456,91.98460877033257,0,113.15763319909979,43.63234050704848,0.56,0.44800000000000006,0,0,0.3384359168306821,359,430.8,538.5,218,98,1
Nehru Place,Rohini,11.552306608947529,4,422,26,21.712817991342686,17.37025439307415,32.56922698701403,22.255381589611222,21,67.05283162133385,41.95331513375483,0,25,41,171.49027125603968,108.30581672783583,0,60.91995127664475,16.46337696437278,0.26,0.20800000000000002,0,0,0.47897362100286234,356,427.2,534.0,235,104,1
Moti Nagar,Laxmi Nagar,36.371079855696266,6,513,73,90.01984874809483,72.01587899847587,135.02977312214225,98.02381849771379,26,271.63109546531365,91.79003078776944,0,13,27,480.057771367085,228.13178850157252,0,116.82210323935902,47.27400272786686,0.73,0.584,0,0,0.6354120968275787,278,333.59999999999997,417.0,259,61,1
